Time, Vsupply, ia, dca, current, tension, frequence
3.812, 15.62, 1.455, 0.049, 1.461, 0.777, 1635
3.813, 15.62, 1.455, 0.049, 1.461, 0.777, 1635
3.814, 15.62, 1.414, 0.049, 1.459, 0.776, 1635
3.815, 15.62, 1.479, 0.05, 1.459, 0.776, 1635
3.816, 15.62, 1.479, 0.05, 1.459, 0.777, 1635
3.817, 15.62, 1.502, 0.05, 1.461, 0.777, 1635
3.818, 15.61, 1.469, 0.05, 1.462, 0.778, 1635
3.819, 15.61, 1.508, 0.05, 1.464, 0.778, 1635
3.82, 15.62, 1.517, 0.05, 1.464, 0.779, 1635
3.832, 15.61, 1.416, 0.049, 1.464, 0.779, 1771
3.833, 15.61, 1.416, 0.049, 1.464, 0.779, 1771
3.834, 15.62, 1.412, 0.049, 1.462, 0.777, 1771
3.835, 15.62, 1.412, 0.049, 1.462, 0.777, 1771
3.836, 15.62, 1.447, 0.05, 1.46, 0.777, 1771
3.837, 15.62, 1.479, 0.05, 1.46, 0.777, 1771
3.838, 15.62, 1.521, 0.05, 1.462, 0.778, 1771
3.839, 15.62, 1.512, 0.05, 1.463, 0.778, 1771
3.84, 15.62, 1.499, 0.05, 1.465, 0.779, 1771
3.841, 15.62, 1.454, 0.05, 1.465, 0.779, 1771
3.842, 15.62, 1.464, 0.049, 1.465, 0.779, 1771
3.843, 15.62, 1.436, 0.049, 1.464, 0.778, 1771
3.844, 15.62, 1.459, 0.049, 1.463, 0.778, 1771
3.845, 15.62, 1.468, 0.049, 1.462, 0.777, 1771
3.846, 15.62, 1.42, 0.049, 1.461, 0.777, 1771
3.847, 15.62, 1.446, 0.05, 1.461, 0.777, 1771
3.848, 15.62, 1.468, 0.05, 1.461, 0.777, 1771
3.849, 15.62, 1.504, 0.05, 1.462, 0.777, 1771
3.85, 15.62, 1.465, 0.05, 1.464, 0.778, 1771
3.851, 15.62, 1.46, 0.05, 1.465, 0.779, 1771
3.852, 15.62, 1.457, 0.05, 1.466, 0.779, 1771
3.853, 15.62, 1.427, 0.049, 1.466, 0.779, 1771
3.854, 15.62, 1.453, 0.049, 1.465, 0.778, 1771
3.855, 15.62, 1.418, 0.049, 1.464, 0.778, 1771
3.856, 15.62, 1.433, 0.049, 1.463, 0.777, 1771
3.857, 15.62, 1.414, 0.049, 1.461, 0.777, 1771
3.858, 15.62, 1.489, 0.05, 1.461, 0.777, 1771
3.859, 15.62, 1.466, 0.05, 1.461, 0.777, 1771
3.86, 15.62, 1.477, 0.05, 1.462, 0.777, 1771
3.861, 15.62, 1.512, 0.05, 1.463, 0.778, 1771
3.862, 15.62, 1.498, 0.05, 1.465, 0.778, 1771
3.863, 15.62, 1.457, 0.05, 1.465, 0.779, 1771
3.864, 15.62, 1.438, 0.049, 1.465, 0.779, 1771
3.865, 15.62, 1.449, 0.049, 1.465, 0.778, 1771
3.866, 15.62, 1.415, 0.049, 1.463, 0.778, 1771
3.867, 15.62, 1.434, 0.049, 1.462, 0.777, 1771
3.868, 15.62, 1.473, 0.049, 1.461, 0.777, 1771
3.869, 15.62, 1.461, 0.049, 1.461, 0.777, 1771
3.87, 15.62, 1.475, 0.05, 1.461, 0.777, 1771
3.871, 15.62, 1.481, 0.05, 1.461, 0.777, 1771
3.872, 15.62, 1.501, 0.05, 1.463, 0.778, 1771
3.873, 15.62, 1.501, 0.05, 1.463, 0.778, 1771
3.874, 15.62, 1.487, 0.05, 1.466, 0.779, 1771
3.875, 15.62, 1.475, 0.049, 1.466, 0.779, 1771
3.876, 15.62, 1.411, 0.049, 1.465, 0.778, 1771
3.877, 15.62, 1.427, 0.049, 1.464, 0.778, 1771
3.878, 15.62, 1.418, 0.049, 1.463, 0.777, 1771
3.879, 15.62, 1.425, 0.049, 1.462, 0.777, 1771
3.88, 15.62, 1.443, 0.049, 1.461, 0.776, 1771
3.881, 15.62, 1.476, 0.05, 1.461, 0.777, 1771
3.882, 15.62, 1.515, 0.05, 1.462, 0.777, 1771
3.883, 15.62, 1.523, 0.05, 1.463, 0.778, 1771
3.884, 15.62, 1.505, 0.05, 1.465, 0.778, 1771
3.885, 15.62, 1.469, 0.05, 1.466, 0.778, 1771
3.886, 15.62, 1.476, 0.05, 1.466, 0.779, 1771
3.887, 15.62, 1.459, 0.049, 1.466, 0.778, 1771
3.888, 15.62, 1.441, 0.049, 1.465, 0.778, 1771
3.889, 15.62, 1.469, 0.049, 1.464, 0.777, 1771
3.89, 15.62, 1.469, 0.049, 1.464, 0.777, 1771
3.891, 15.62, 1.457, 0.049, 1.462, 0.776, 1771
3.892, 15.62, 1.443, 0.05, 1.462, 0.777, 1771
3.893, 15.62, 1.509, 0.05, 1.463, 0.777, 1771
3.894, 15.62, 1.502, 0.05, 1.464, 0.777, 1771
3.895, 15.62, 1.504, 0.05, 1.465, 0.778, 1771
3.896, 15.62, 1.474, 0.05, 1.467, 0.778, 1771
3.897, 15.62, 1.464, 0.05, 1.467, 0.779, 1771
3.898, 15.62, 1.436, 0.049, 1.467, 0.778, 1771
3.899, 15.62, 1.423, 0.049, 1.466, 0.778, 1771
3.9, 15.62, 1.438, 0.049, 1.465, 0.777, 1771
3.901, 15.62, 1.411, 0.049, 1.464, 0.777, 1771
3.902, 15.62, 1.45, 0.049, 1.463, 0.776, 1771
3.903, 15.62, 1.45, 0.05, 1.462, 0.776, 1771
3.904, 15.62, 1.475, 0.05, 1.462, 0.777, 1771
3.905, 15.62, 1.485, 0.05, 1.464, 0.777, 1771
3.906, 15.62, 1.485, 0.05, 1.464, 0.777, 1771
3.907, 15.62, 1.5, 0.05, 1.467, 0.779, 1771
3.908, 15.62, 1.456, 0.05, 1.467, 0.779, 1771
3.909, 15.62, 1.425, 0.049, 1.467, 0.778, 1771
3.91, 15.62, 1.439, 0.049, 1.466, 0.778, 1771
3.911, 15.62, 1.436, 0.049, 1.464, 0.777, 1771
3.912, 15.62, 1.457, 0.049, 1.463, 0.777, 1771
3.913, 15.62, 1.445, 0.049, 1.462, 0.776, 1771
3.914, 15.62, 1.453, 0.05, 1.462, 0.776, 1771
3.915, 15.62, 1.453, 0.05, 1.462, 0.776, 1771
3.916, 15.62, 1.51, 0.05, 1.462, 0.777, 1771
3.917, 15.61, 1.479, 0.05, 1.464, 0.778, 1771
3.918, 15.61, 1.491, 0.05, 1.465, 0.778, 1771
3.919, 15.61, 1.458, 0.05, 1.466, 0.779, 1771
3.92, 15.61, 1.414, 0.049, 1.465, 0.778, 1771
3.932, 15.61, 1.46, 0.05, 1.464, 0.778, 1918
3.933, 15.61, 1.487, 0.049, 1.464, 0.778, 1918
3.934, 15.61, 1.455, 0.049, 1.463, 0.777, 1918
3.935, 15.61, 1.416, 0.049, 1.462, 0.777, 1918
3.936, 15.61, 1.432, 0.049, 1.461, 0.776, 1918
3.937, 15.61, 1.437, 0.049, 1.461, 0.776, 1918
3.938, 15.61, 1.51, 0.05, 1.461, 0.776, 1918
3.939, 15.61, 1.475, 0.05, 1.461, 0.776, 1918
3.94, 15.61, 1.508, 0.05, 1.463, 0.777, 1918
3.941, 15.62, 1.497, 0.05, 1.465, 0.777, 1918
3.942, 15.61, 1.47, 0.05, 1.466, 0.778, 1918
3.943, 15.62, 1.499, 0.049, 1.467, 0.778, 1918
3.944, 15.62, 1.443, 0.049, 1.466, 0.778, 1918
3.945, 15.62, 1.441, 0.049, 1.465, 0.777, 1918
3.946, 15.61, 1.444, 0.049, 1.464, 0.777, 1918
3.947, 15.61, 1.44, 0.049, 1.463, 0.776, 1918
3.948, 15.61, 1.471, 0.049, 1.463, 0.776, 1918
3.949, 15.61, 1.484, 0.05, 1.463, 0.776, 1918
3.95, 15.61, 1.504, 0.05, 1.464, 0.777, 1918
3.951, 15.61, 1.525, 0.05, 1.465, 0.777, 1918
3.952, 15.61, 1.51, 0.05, 1.466, 0.778, 1918
3.953, 15.61, 1.461, 0.05, 1.467, 0.778, 1918
3.954, 15.61, 1.464, 0.049, 1.467, 0.778, 1918
3.955, 15.61, 1.445, 0.049, 1.466, 0.778, 1918
3.956, 15.62, 1.448, 0.049, 1.465, 0.777, 1918
3.957, 15.61, 1.448, 0.049, 1.463, 0.776, 1918
3.958, 15.61, 1.438, 0.049, 1.463, 0.776, 1918
3.959, 15.61, 1.473, 0.05, 1.463, 0.776, 1918
3.96, 15.61, 1.487, 0.05, 1.464, 0.777, 1918
3.961, 15.61, 1.517, 0.05, 1.465, 0.777, 1918
3.962, 15.61, 1.477, 0.05, 1.466, 0.778, 1918
3.963, 15.61, 1.458, 0.05, 1.467, 0.778, 1918
3.964, 15.61, 1.451, 0.049, 1.467, 0.778, 1918
3.965, 15.61, 1.452, 0.049, 1.466, 0.778, 1918
3.966, 15.61, 1.477, 0.049, 1.465, 0.777, 1918
3.967, 15.61, 1.452, 0.049, 1.464, 0.777, 1918
3.968, 15.61, 1.444, 0.049, 1.463, 0.776, 1918
3.969, 15.61, 1.458, 0.05, 1.463, 0.776, 1918
3.97, 15.62, 1.497, 0.05, 1.463, 0.777, 1918
3.971, 15.62, 1.498, 0.05, 1.464, 0.777, 1918
3.972, 15.62, 1.492, 0.05, 1.465, 0.778, 1918
3.973, 15.62, 1.454, 0.05, 1.466, 0.778, 1918
3.974, 15.62, 1.477, 0.049, 1.466, 0.778, 1918
3.975, 15.62, 1.413, 0.049, 1.466, 0.778, 1918
3.976, 15.62, 1.433, 0.049, 1.465, 0.777, 1918
3.977, 15.62, 1.419, 0.049, 1.464, 0.777, 1918
3.978, 15.62, 1.444, 0.049, 1.463, 0.776, 1918
3.979, 15.62, 1.471, 0.05, 1.462, 0.776, 1918
3.98, 15.62, 1.466, 0.05, 1.462, 0.777, 1918
3.981, 15.62, 1.48, 0.05, 1.464, 0.777, 1918
3.982, 15.62, 1.52, 0.05, 1.465, 0.778, 1918
3.983, 15.62, 1.511, 0.05, 1.467, 0.778, 1918
3.984, 15.62, 1.478, 0.05, 1.467, 0.778, 1918
3.985, 15.62, 1.434, 0.049, 1.467, 0.778, 1918
3.986, 15.62, 1.434, 0.049, 1.466, 0.778, 1918
3.987, 15.62, 1.464, 0.049, 1.465, 0.777, 1918
3.988, 15.62, 1.447, 0.049, 1.465, 0.777, 1918
3.989, 15.62, 1.45, 0.049, 1.464, 0.776, 1918
3.99, 15.62, 1.472, 0.05, 1.464, 0.777, 1918
3.991, 15.62, 1.49, 0.05, 1.465, 0.777, 1918
3.992, 15.62, 1.501, 0.05, 1.467, 0.778, 1918
3.993, 15.62, 1.501, 0.05, 1.467, 0.778, 1918
3.994, 15.62, 1.462, 0.05, 1.469, 0.778, 1918
3.995, 15.62, 1.446, 0.049, 1.469, 0.778, 1918
3.996, 15.62, 1.449, 0.049, 1.467, 0.778, 1918
3.997, 15.62, 1.436, 0.049, 1.466, 0.777, 1918
3.998, 15.62, 1.437, 0.049, 1.465, 0.777, 1918
3.999, 15.62, 1.425, 0.049, 1.464, 0.776, 1918
4.0, 15.62, 1.455, 0.05, 1.464, 0.776, 1918
4.001, 15.62, 1.482, 0.05, 1.465, 0.777, 1918
4.002, 15.62, 1.472, 0.05, 1.466, 0.777, 1918
4.003, 15.62, 1.494, 0.05, 1.467, 0.778, 1918
4.004, 15.61, 1.477, 0.05, 1.468, 0.778, 1918
4.005, 15.61, 1.463, 0.049, 1.469, 0.778, 1918
4.006, 15.61, 1.463, 0.049, 1.469, 0.778, 1918
4.007, 15.61, 1.443, 0.049, 1.466, 0.777, 1918
4.008, 15.61, 1.433, 0.049, 1.466, 0.777, 1918
4.009, 15.61, 1.437, 0.049, 1.465, 0.776, 1918
4.01, 15.61, 1.485, 0.05, 1.464, 0.776, 1918
4.011, 15.61, 1.496, 0.05, 1.465, 0.777, 1918
4.012, 15.61, 1.494, 0.05, 1.466, 0.777, 1918
4.013, 15.61, 1.497, 0.05, 1.468, 0.778, 1918
4.014, 15.61, 1.471, 0.05, 1.468, 0.778, 1918
4.015, 15.61, 1.456, 0.049, 1.469, 0.778, 1918
4.016, 15.61, 1.448, 0.049, 1.468, 0.778, 1918
4.017, 15.61, 1.436, 0.049, 1.467, 0.778, 1918
4.018, 15.61, 1.449, 0.049, 1.466, 0.777, 1918
4.019, 15.61, 1.475, 0.049, 1.465, 0.777, 1918
4.02, 15.61, 1.467, 0.049, 1.464, 0.776, 1918
4.021, 15.61, 1.461, 0.05, 1.464, 0.777, 1918
4.033, 15.61, 1.459, 0.049, 1.466, 0.777, 2077
4.034, 15.61, 1.422, 0.049, 1.465, 0.777, 2077
4.035, 15.61, 1.442, 0.049, 1.464, 0.777, 2077
4.036, 15.61, 1.461, 0.05, 1.463, 0.777, 2077
4.037, 15.61, 1.515, 0.05, 1.464, 0.777, 2077
4.038, 15.61, 1.496, 0.05, 1.465, 0.778, 2077
4.039, 15.61, 1.483, 0.05, 1.467, 0.778, 2077
4.04, 15.61, 1.466, 0.049, 1.467, 0.778, 2077
4.041, 15.61, 1.466, 0.049, 1.467, 0.778, 2077
4.042, 15.61, 1.451, 0.049, 1.465, 0.778, 2077
4.043, 15.61, 1.451, 0.049, 1.465, 0.778, 2077
4.044, 15.61, 1.422, 0.049, 1.462, 0.777, 2077
4.045, 15.61, 1.487, 0.05, 1.462, 0.777, 2077
4.046, 15.61, 1.478, 0.05, 1.462, 0.777, 2077
4.047, 15.61, 1.504, 0.05, 1.464, 0.778, 2077
4.048, 15.61, 1.491, 0.05, 1.465, 0.778, 2077
4.049, 15.61, 1.482, 0.05, 1.466, 0.778, 2077
4.05, 15.61, 1.434, 0.049, 1.466, 0.778, 2077
4.051, 15.61, 1.446, 0.049, 1.465, 0.778, 2077
4.052, 15.61, 1.423, 0.049, 1.463, 0.777, 2077
4.053, 15.61, 1.429, 0.049, 1.462, 0.777, 2077
4.054, 15.61, 1.433, 0.049, 1.461, 0.777, 2077
4.055, 15.61, 1.479, 0.05, 1.461, 0.777, 2077
4.056, 15.61, 1.511, 0.05, 1.463, 0.777, 2077
4.057, 15.61, 1.511, 0.05, 1.463, 0.777, 2077
4.058, 15.61, 1.478, 0.05, 1.465, 0.778, 2077
4.059, 15.61, 1.48, 0.049, 1.466, 0.778, 2077
4.06, 15.61, 1.443, 0.049, 1.465, 0.778, 2077
4.061, 15.61, 1.446, 0.049, 1.464, 0.777, 2077
4.062, 15.61, 1.437, 0.049, 1.463, 0.777, 2077
4.063, 15.61, 1.459, 0.049, 1.462, 0.777, 2077
4.064, 15.61, 1.479, 0.05, 1.462, 0.777, 2077
4.065, 15.61, 1.493, 0.05, 1.462, 0.777, 2077
4.066, 15.61, 1.498, 0.05, 1.464, 0.777, 2077
4.067, 15.61, 1.521, 0.05, 1.465, 0.778, 2077
4.068, 15.61, 1.487, 0.05, 1.466, 0.778, 2077
4.069, 15.61, 1.445, 0.049, 1.466, 0.778, 2077
4.07, 15.61, 1.416, 0.049, 1.466, 0.778, 2077
4.071, 15.62, 1.423, 0.049, 1.464, 0.777, 2077
4.072, 15.62, 1.466, 0.049, 1.464, 0.777, 2077
4.073, 15.61, 1.45, 0.049, 1.463, 0.776, 2077
4.074, 15.61, 1.478, 0.05, 1.463, 0.777, 2077
4.075, 15.61, 1.492, 0.05, 1.464, 0.777, 2077
4.076, 15.61, 1.495, 0.05, 1.466, 0.778, 2077
4.077, 15.61, 1.484, 0.05, 1.467, 0.778, 2077
4.078, 15.61, 1.457, 0.049, 1.467, 0.778, 2077
4.079, 15.61, 1.426, 0.049, 1.467, 0.778, 2077
4.08, 15.61, 1.423, 0.049, 1.466, 0.777, 2077
4.081, 15.61, 1.409, 0.049, 1.465, 0.777, 2077
4.082, 15.61, 1.44, 0.049, 1.464, 0.776, 2077
4.083, 15.61, 1.471, 0.05, 1.463, 0.776, 2077
4.084, 15.61, 1.512, 0.05, 1.463, 0.777, 2077
4.085, 15.61, 1.492, 0.05, 1.465, 0.777, 2077
4.086, 15.61, 1.498, 0.05, 1.466, 0.778, 2077
4.087, 15.61, 1.479, 0.05, 1.467, 0.778, 2077
4.088, 15.61, 1.419, 0.049, 1.467, 0.778, 2077
4.089, 15.61, 1.419, 0.049, 1.467, 0.778, 2077
4.09, 15.61, 1.437, 0.049, 1.464, 0.777, 2077
4.091, 15.61, 1.443, 0.049, 1.464, 0.777, 2077
4.092, 15.61, 1.451, 0.049, 1.463, 0.776, 2077
4.093, 15.61, 1.436, 0.05, 1.463, 0.777, 2077
4.094, 15.61, 1.436, 0.05, 1.463, 0.777, 2077
4.095, 15.61, 1.5, 0.05, 1.465, 0.778, 2077
4.096, 15.61, 1.444, 0.05, 1.466, 0.778, 2077
4.097, 15.61, 1.493, 0.049, 1.467, 0.778, 2077
4.098, 15.61, 1.421, 0.049, 1.466, 0.778, 2077
4.099, 15.61, 1.469, 0.049, 1.465, 0.777, 2077
4.1, 15.61, 1.421, 0.049, 1.464, 0.777, 2077
4.101, 15.61, 1.44, 0.049, 1.463, 0.776, 2077
4.102, 15.61, 1.472, 0.05, 1.463, 0.776, 2077
4.103, 15.61, 1.489, 0.05, 1.464, 0.777, 2077
4.104, 15.61, 1.514, 0.05, 1.465, 0.777, 2077
4.105, 15.61, 1.512, 0.05, 1.467, 0.778, 2077
4.106, 15.61, 1.496, 0.05, 1.468, 0.778, 2077
4.107, 15.61, 1.463, 0.049, 1.467, 0.778, 2077
4.108, 15.61, 1.416, 0.049, 1.467, 0.778, 2077
4.109, 15.61, 1.416, 0.049, 1.467, 0.778, 2077
4.11, 15.61, 1.416, 0.049, 1.467, 0.778, 2077
4.111, 15.61, 1.463, 0.049, 1.464, 0.776, 2077
4.112, 15.61, 1.469, 0.05, 1.464, 0.777, 2077
4.113, 15.61, 1.482, 0.05, 1.465, 0.777, 2077
4.114, 15.61, 1.489, 0.05, 1.467, 0.778, 2077
4.115, 15.61, 1.487, 0.05, 1.468, 0.778, 2077
4.116, 15.61, 1.507, 0.049, 1.469, 0.778, 2077
4.117, 15.61, 1.442, 0.049, 1.469, 0.778, 2077
4.118, 15.61, 1.427, 0.049, 1.468, 0.777, 2077
4.119, 15.61, 1.428, 0.049, 1.467, 0.777, 2077
4.12, 15.61, 1.445, 0.049, 1.466, 0.776, 2077
4.121, 15.61, 1.502, 0.05, 1.465, 0.776, 2077
4.133, 15.61, 1.423, 0.049, 1.466, 0.777, 2250
4.134, 15.61, 1.446, 0.049, 1.465, 0.777, 2250
4.135, 15.61, 1.42, 0.049, 1.464, 0.776, 2250
4.136, 15.61, 1.445, 0.049, 1.463, 0.776, 2250
4.137, 15.61, 1.441, 0.05, 1.463, 0.776, 2250
4.138, 15.61, 1.487, 0.05, 1.464, 0.777, 2250
4.139, 15.61, 1.497, 0.05, 1.465, 0.777, 2250
4.14, 15.61, 1.457, 0.05, 1.466, 0.778, 2250
4.141, 15.61, 1.441, 0.049, 1.466, 0.778, 2250
4.142, 15.61, 1.422, 0.049, 1.465, 0.777, 2250
4.143, 15.61, 1.416, 0.049, 1.464, 0.777, 2250
4.144, 15.61, 1.425, 0.049, 1.463, 0.776, 2250
4.145, 15.61, 1.46, 0.05, 1.462, 0.776, 2250
4.146, 15.61, 1.471, 0.05, 1.463, 0.777, 2250
4.147, 15.61, 1.507, 0.05, 1.464, 0.777, 2250
4.148, 15.61, 1.5, 0.05, 1.465, 0.778, 2250
4.149, 15.61, 1.46, 0.05, 1.466, 0.778, 2250
4.15, 15.61, 1.432, 0.049, 1.465, 0.778, 2250
4.151, 15.61, 1.429, 0.049, 1.464, 0.777, 2250
4.152, 15.61, 1.457, 0.049, 1.463, 0.777, 2250
4.153, 15.61, 1.442, 0.049, 1.462, 0.776, 2250
4.154, 15.61, 1.46, 0.05, 1.462, 0.776, 2250
4.155, 15.61, 1.476, 0.05, 1.463, 0.777, 2250
4.156, 15.61, 1.521, 0.05, 1.464, 0.777, 2250
4.157, 15.62, 1.503, 0.05, 1.466, 0.778, 2250
4.158, 15.62, 1.457, 0.049, 1.466, 0.778, 2250
4.159, 15.62, 1.461, 0.049, 1.465, 0.778, 2250
4.16, 15.62, 1.414, 0.049, 1.464, 0.777, 2250
4.161, 15.62, 1.439, 0.049, 1.463, 0.777, 2250
4.162, 15.62, 1.415, 0.049, 1.462, 0.776, 2250
4.163, 15.62, 1.467, 0.05, 1.462, 0.776, 2250
4.164, 15.62, 1.496, 0.05, 1.463, 0.777, 2250
4.165, 15.62, 1.496, 0.05, 1.465, 0.778, 2250
4.166, 15.62, 1.488, 0.05, 1.466, 0.778, 2250
4.167, 15.62, 1.465, 0.049, 1.466, 0.778, 2250
4.168, 15.62, 1.434, 0.049, 1.465, 0.778, 2250
4.169, 15.62, 1.451, 0.049, 1.464, 0.777, 2250
4.17, 15.62, 1.424, 0.049, 1.463, 0.777, 2250
4.171, 15.62, 1.424, 0.049, 1.463, 0.777, 2250
4.172, 15.62, 1.455, 0.05, 1.462, 0.777, 2250
4.173, 15.61, 1.497, 0.05, 1.463, 0.777, 2250
4.174, 15.61, 1.495, 0.05, 1.465, 0.778, 2250
4.175, 15.61, 1.455, 0.05, 1.465, 0.778, 2250
4.176, 15.61, 1.453, 0.049, 1.465, 0.778, 2250
4.177, 15.61, 1.425, 0.049, 1.464, 0.778, 2250
4.178, 15.62, 1.431, 0.049, 1.463, 0.777, 2250
4.179, 15.62, 1.421, 0.049, 1.462, 0.777, 2250
4.18, 15.62, 1.442, 0.05, 1.462, 0.776, 2250
4.181, 15.61, 1.498, 0.05, 1.462, 0.777, 2250
4.182, 15.61, 1.496, 0.05, 1.463, 0.777, 2250
4.183, 15.61, 1.526, 0.05, 1.465, 0.778, 2250
4.184, 15.61, 1.479, 0.05, 1.466, 0.778, 2250
4.185, 15.62, 1.441, 0.049, 1.465, 0.778, 2250
4.186, 15.62, 1.431, 0.049, 1.464, 0.778, 2250
4.187, 15.62, 1.423, 0.049, 1.463, 0.777, 2250
4.188, 15.62, 1.466, 0.049, 1.462, 0.777, 2250
4.189, 15.62, 1.451, 0.05, 1.461, 0.777, 2250
4.19, 15.62, 1.492, 0.05, 1.462, 0.777, 2250
4.191, 15.62, 1.513, 0.05, 1.463, 0.778, 2250
4.192, 15.62, 1.48, 0.05, 1.465, 0.778, 2250
4.193, 15.61, 1.48, 0.049, 1.465, 0.778, 2250
4.194, 15.61, 1.453, 0.049, 1.465, 0.778, 2250
4.195, 15.61, 1.437, 0.049, 1.464, 0.777, 2250
4.196, 15.62, 1.436, 0.049, 1.463, 0.777, 2250
4.197, 15.62, 1.461, 0.049, 1.462, 0.777, 2250
4.198, 15.61, 1.448, 0.05, 1.462, 0.777, 2250
4.199, 15.61, 1.493, 0.05, 1.462, 0.777, 2250
4.2, 15.61, 1.482, 0.05, 1.464, 0.778, 2250
4.201, 15.61, 1.471, 0.05, 1.465, 0.778, 2250
4.202, 15.61, 1.488, 0.049, 1.465, 0.778, 2250
4.203, 15.61, 1.41, 0.049, 1.464, 0.778, 2250
4.204, 15.61, 1.461, 0.049, 1.463, 0.777, 2250
4.205, 15.61, 1.434, 0.049, 1.462, 0.777, 2250
4.206, 15.61, 1.471, 0.049, 1.461, 0.776, 2250
4.207, 15.61, 1.509, 0.05, 1.462, 0.777, 2250
4.208, 15.61, 1.491, 0.05, 1.463, 0.777, 2250
4.209, 15.61, 1.491, 0.05, 1.463, 0.777, 2250
4.21, 15.61, 1.446, 0.05, 1.465, 0.778, 2250
4.211, 15.61, 1.472, 0.049, 1.465, 0.778, 2250
4.212, 15.61, 1.472, 0.049, 1.464, 0.778, 2250
4.213, 15.62, 1.458, 0.049, 1.463, 0.777, 2250
4.214, 15.62, 1.437, 0.049, 1.462, 0.777, 2250
4.215, 15.61, 1.462, 0.049, 1.461, 0.776, 2250
4.216, 15.62, 1.465, 0.05, 1.462, 0.777, 2250
4.217, 15.61, 1.512, 0.05, 1.463, 0.777, 2250
4.218, 15.61, 1.495, 0.05, 1.464, 0.778, 2250
4.219, 15.61, 1.46, 0.05, 1.465, 0.778, 2250
4.22, 15.62, 1.429, 0.049, 1.465, 0.778, 2250
4.221, 15.62, 1.445, 0.049, 1.464, 0.778, 2250
4.233, 15.61, 1.488, 0.05, 1.464, 0.778, 2437
4.234, 15.61, 1.471, 0.049, 1.464, 0.778, 2437
4.235, 15.61, 1.456, 0.049, 1.464, 0.778, 2437
4.236, 15.62, 1.414, 0.049, 1.463, 0.777, 2437
4.237, 15.62, 1.43, 0.049, 1.461, 0.776, 2437
4.238, 15.62, 1.459, 0.05, 1.461, 0.776, 2437
4.239, 15.61, 1.473, 0.05, 1.461, 0.777, 2437
4.24, 15.61, 1.5, 0.05, 1.463, 0.777, 2437
4.241, 15.61, 1.485, 0.05, 1.464, 0.778, 2437
4.242, 15.61, 1.492, 0.049, 1.465, 0.778, 2437
4.243, 15.61, 1.433, 0.049, 1.465, 0.778, 2437
4.244, 15.61, 1.433, 0.049, 1.464, 0.777, 2437
4.245, 15.61, 1.421, 0.049, 1.463, 0.777, 2437
4.246, 15.61, 1.469, 0.05, 1.462, 0.776, 2437
4.247, 15.61, 1.5, 0.05, 1.462, 0.777, 2437
4.248, 15.61, 1.471, 0.05, 1.464, 0.777, 2437
4.249, 15.61, 1.496, 0.05, 1.465, 0.778, 2437
4.25, 15.61, 1.435, 0.05, 1.466, 0.778, 2437
4.251, 15.61, 1.451, 0.049, 1.465, 0.778, 2437
4.252, 15.61, 1.435, 0.049, 1.464, 0.777, 2437
4.253, 15.61, 1.461, 0.049, 1.463, 0.777, 2437
4.254, 15.61, 1.445, 0.049, 1.462, 0.776, 2437
4.255, 15.61, 1.452, 0.05, 1.463, 0.777, 2437
4.256, 15.61, 1.475, 0.05, 1.464, 0.777, 2437
4.257, 15.61, 1.476, 0.05, 1.466, 0.778, 2437
4.258, 15.61, 1.498, 0.05, 1.467, 0.778, 2437
4.259, 15.61, 1.439, 0.049, 1.466, 0.778, 2437
4.26, 15.61, 1.423, 0.049, 1.465, 0.777, 2437
4.261, 15.61, 1.442, 0.049, 1.464, 0.777, 2437
4.262, 15.61, 1.429, 0.049, 1.463, 0.776, 2437
4.263, 15.61, 1.449, 0.05, 1.463, 0.777, 2437
4.264, 15.61, 1.508, 0.05, 1.465, 0.777, 2437
4.265, 15.61, 1.5, 0.05, 1.466, 0.778, 2437
4.266, 15.61, 1.484, 0.05, 1.467, 0.778, 2437
4.267, 15.61, 1.429, 0.049, 1.467, 0.778, 2437
4.268, 15.61, 1.433, 0.049, 1.466, 0.777, 2437
4.269, 15.61, 1.465, 0.049, 1.465, 0.777, 2437
4.27, 15.61, 1.424, 0.049, 1.464, 0.776, 2437
4.271, 15.61, 1.458, 0.05, 1.464, 0.777, 2437
4.272, 15.61, 1.491, 0.05, 1.465, 0.777, 2437
4.273, 15.61, 1.488, 0.05, 1.467, 0.778, 2437
4.274, 15.61, 1.447, 0.05, 1.468, 0.778, 2437
4.275, 15.61, 1.461, 0.049, 1.468, 0.778, 2437
4.276, 15.62, 1.45, 0.049, 1.467, 0.777, 2437
4.277, 15.61, 1.419, 0.049, 1.466, 0.777, 2437
4.278, 15.61, 1.462, 0.049, 1.465, 0.777, 2437
4.279, 15.61, 1.467, 0.05, 1.465, 0.777, 2437
4.28, 15.61, 1.483, 0.05, 1.466, 0.777, 2437
4.281, 15.61, 1.527, 0.05, 1.468, 0.778, 2437
4.282, 15.61, 1.484, 0.05, 1.469, 0.778, 2437
4.283, 15.61, 1.494, 0.049, 1.469, 0.778, 2437
4.284, 15.61, 1.411, 0.049, 1.468, 0.778, 2437
4.285, 15.61, 1.448, 0.049, 1.467, 0.777, 2437
4.286, 15.61, 1.44, 0.049, 1.466, 0.777, 2437
4.287, 15.61, 1.452, 0.05, 1.466, 0.777, 2437
4.288, 15.61, 1.529, 0.05, 1.466, 0.777, 2437
4.289, 15.61, 1.478, 0.05, 1.468, 0.778, 2437
