Time, Vsupply, dca, ia, take
0.438, 16.395, 0.059, 1.545, 1
0.439, 16.395, 0.058, 1.509, 1
0.44, 16.395, 0.058, 1.509, 1
0.441, 16.396, 0.056, 1.327, 1
0.442, 16.397, 0.056, 1.21, 1
0.443, 16.397, 0.055, 1.089, 1
0.444, 16.399, 0.054, 1.265, 1
0.445, 16.399, 0.053, 0.945, 1
0.446, 16.4, 0.052, 1.127, 1
0.447, 16.4, 0.052, 1.066, 1
0.448, 16.4, 0.051, 0.963, 1
0.449, 16.401, 0.05, 1.022, 1
0.45, 16.4, 0.049, 0.898, 1
0.451, 16.401, 0.048, 0.857, 1
0.452, 16.401, 0.048, 0.836, 1
0.453, 16.402, 0.047, 0.679, 1
0.454, 16.403, 0.046, 0.641, 1
0.455, 16.404, 0.045, 0.534, 1
0.456, 16.404, 0.044, 0.617, 1
0.457, 16.404, 0.044, 0.563, 1
0.458, 16.405, 0.043, 0.472, 1
0.459, 16.405, 0.042, 0.494, 1
0.46, 16.406, 0.041, 0.314, 1
0.461, 16.407, 0.04, 0.386, 1
0.462, 16.406, 0.04, 0.354, 1
0.463, 16.406, 0.039, 0.293, 1
0.464, 16.407, 0.038, 0.178, 1
0.465, 16.407, 0.037, 0.231, 1
0.466, 16.408, 0.036, 0.271, 1
0.467, 16.408, 0.036, 0.17, 1
0.468, 16.408, 0.035, 0.163, 1
0.469, 16.408, 0.034, 0.138, 1
0.47, 16.408, 0.033, 0.134, 1
0.471, 16.408, 0.032, 0.045, 1
0.472, 16.408, 0.032, 0.08, 1
0.473, 16.409, 0.031, 0.046, 1
0.474, 16.41, 0.03, 0.021, 1
0.475, 16.41, 0.029, 0.05, 1
0.476, 16.41, 0.028, 0.028, 1
0.477, 16.41, 0.028, 0.018, 1
0.478, 16.41, 0.027, -0.011, 1
0.479, 16.41, 0.026, -0.029, 1
0.48, 16.411, 0.025, -0.015, 1
0.481, 16.411, 0.024, -0.003, 1
0.482, 16.412, 0.024, -0.014, 1
0.483, 16.412, 0.023, -0.013, 1
0.484, 16.412, 0.022, -0.016, 1
0.485, 16.412, 0.021, -0.018, 1
0.486, 16.412, 0.02, -0.009, 1
0.487, 16.412, 0.02, -0.01, 1
0.488, 16.412, 0.019, -0.029, 1
0.489, 16.414, 0.018, -0.007, 1
0.49, 16.414, 0.017, -0.004, 1
0.491, 16.415, 0.016, -0.011, 1
0.492, 16.414, 0.016, -0.009, 1
0.493, 16.414, 0.015, -0.014, 1
0.494, 16.414, 0.014, -0.013, 1
0.495, 16.413, 0.013, -0.004, 1
0.496, 16.413, 0.013, -0.004, 1
0.497, 16.414, 0.012, -0.009, 1
0.498, 16.414, 0.011, -0.003, 1
0.499, 16.414, 0.01, -0.005, 1
0.5, 16.414, 0.009, 0.0, 1
0.501, 16.414, 0.008, -0.015, 1
0.502, 16.414, 0.008, -0.001, 1
0.503, 16.413, 0.007, -0.012, 1
0.504, 16.413, 0.006, -0.009, 1
0.505, 16.413, 0.005, -0.002, 1
0.506, 16.414, 0.004, -0.002, 1
0.507, 16.414, 0.004, -0.013, 1
0.508, 16.414, 0.003, 0.007, 1
0.509, 16.414, 0.002, -0.012, 1
0.51, 16.414, 0.001, 0.002, 1
