Time, Vsupply, ia, ib, ic, dca, dcb, dcc, dc_activated
2.39, 17.71, 2.124, 2.014, 0.05, 0.045, 0.0, 0.0, 0
2.391, 17.71, 2.161, 2.016, 0.05, 0.048, 0.0, 0.0, 0
2.392, 17.71, 2.239, 2.013, 0.05, 0.051, 0.0, 0.0, 0
2.393, 17.71, 2.238, 2.018, 0.05, 0.054, 0.0, 0.0, 0
2.394, 17.71, 2.256, 2.017, 0.05, 0.054, 0.0, 0.0, 0
2.395, 17.71, 2.255, 2.017, 0.05, 0.054, 0.0, 0.0, 0
2.396, 17.71, 2.259, 2.019, 0.05, 0.051, 0.0, 0.0, 0
2.397, 17.71, 2.042, 2.011, 0.05, 0.042, 0.0, 0.0, 0
2.398, 17.71, 2.207, 2.014, 0.05, 0.054, 0.0, 0.0, 0
2.399, 17.71, 1.846, 2.011, 0.05, 0.04, 0.0, 0.0, 0
2.4, 17.71, 2.016, 2.022, 0.05, 0.041, 0.0, 0.0, 0
2.401, 17.71, 1.903, 2.017, 0.05, 0.04, 0.0, 0.0, 0
2.402, 17.71, 1.921, 2.014, 0.05, 0.041, 0.0, 0.0, 0
2.403, 17.71, 1.877, 2.011, 0.05, 0.04, 0.0, 0.0, 0
2.404, 17.71, 2.226, 2.019, 0.05, 0.051, 0.0, 0.0, 0
2.405, 17.71, 2.25, 2.012, 0.05, 0.054, 0.0, 0.0, 0
2.406, 17.71, 1.959, 2.026, 0.05, 0.041, 0.0, 0.0, 0
2.407, 17.71, 2.225, 2.024, 0.05, 0.051, 0.0, 0.0, 0
2.408, 17.71, 2.267, 2.016, 0.05, 0.051, 0.0, 0.0, 0
2.409, 17.71, 2.238, 2.015, 0.05, 0.054, 0.0, 0.0, 0
2.41, 17.71, 2.28, 2.016, 0.05, 0.054, 0.0, 0.0, 0
2.411, 17.71, 2.212, 2.013, 0.05, 0.048, 0.0, 0.0, 0
2.412, 17.71, 2.229, 2.022, 0.05, 0.051, 0.0, 0.0, 0
2.413, 17.71, 2.243, 2.015, 0.05, 0.054, 0.0, 0.0, 0
2.414, 17.71, 2.217, 2.013, 0.05, 0.054, 0.0, 0.0, 0
2.415, 17.71, 2.018, 2.019, 0.05, 0.042, 0.0, 0.0, 0
2.416, 17.71, 2.139, 2.018, 0.05, 0.06, 0.0, 0.0, 0
2.417, 17.71, 2.189, 2.029, 0.05, 0.048, 0.0, 0.0, 0
2.418, 17.71, 2.23, 2.022, 0.05, 0.051, 0.0, 0.0, 0
2.419, 17.71, 2.198, 2.02, 0.05, 0.048, 0.0, 0.0, 0
2.42, 17.71, 2.18, 2.022, 0.05, 0.048, 0.0, 0.0, 0
2.421, 17.71, 1.844, 2.015, 0.05, 0.045, 0.0, 0.0, 0
2.422, 17.71, 2.086, 2.021, 0.05, 0.045, 0.0, 0.0, 0
2.423, 17.71, 2.221, 2.016, 0.05, 0.048, 0.0, 0.0, 0
2.424, 17.71, 1.929, 2.01, 0.05, 0.041, 0.0, 0.0, 0
2.425, 17.71, 2.212, 2.014, 0.05, 0.051, 0.0, 0.0, 0
2.426, 17.71, 2.245, 2.013, 0.05, 0.054, 0.0, 0.0, 0
2.427, 17.71, 2.227, 2.022, 0.05, 0.054, 0.0, 0.0, 0
2.428, 17.71, 2.181, 2.018, 0.05, 0.048, 0.0, 0.0, 0
2.429, 17.71, 2.231, 2.022, 0.05, 0.054, 0.0, 0.0, 0
2.43, 17.71, 2.245, 2.017, 0.05, 0.054, 0.0, 0.0, 0
2.431, 17.71, 2.241, 2.019, 0.05, 0.051, 0.0, 0.0, 0
2.432, 17.71, 1.984, 2.027, 0.05, 0.04, 0.0, 0.0, 0
2.433, 17.71, 1.98, 2.005, 0.05, 0.04, 0.0, 0.0, 0
2.434, 17.71, 2.212, 2.022, 0.05, 0.051, 0.0, 0.0, 0
2.435, 17.71, 2.165, 2.013, 0.05, 0.045, 0.0, 0.0, 0
2.436, 17.71, 2.012, 2.009, 0.05, 0.041, 0.0, 0.0, 0
2.437, 17.71, 2.002, 2.023, 0.05, 0.041, 0.0, 0.0, 0
2.438, 17.71, 2.242, 2.012, 0.05, 0.051, 0.0, 0.0, 0
2.439, 17.71, 2.267, 2.018, 0.05, 0.054, 0.0, 0.0, 0
2.44, 17.71, 2.089, 2.061, 0.05, 0.057, 0.0, 0.0, 0
2.441, 17.71, 2.125, 2.03, 0.05, 0.06, 0.0, 0.0, 0
2.442, 17.71, 1.887, 2.018, 0.05, 0.051, 0.0, 0.0, 0
2.443, 17.71, 1.963, 2.02, 0.05, 0.051, 0.0, 0.0, 0
2.444, 17.71, 1.904, 2.013, 0.05, 0.051, 0.0, 0.0, 0
2.445, 17.71, 1.985, 2.022, 0.05, 0.054, 0.0, 0.0, 0
2.446, 17.71, 1.955, 2.02, 0.05, 0.051, 0.0, 0.0, 0
2.447, 17.71, 1.917, 2.014, 0.05, 0.051, 0.0, 0.0, 0
2.448, 17.71, 1.971, 2.014, 0.05, 0.054, 0.0, 0.0, 0
2.449, 17.71, 2.204, 2.015, 0.05, 0.059, 0.0, 0.0, 0
2.45, 17.71, 2.173, 2.017, 0.05, 0.06, 0.0, 0.0, 0
2.451, 17.71, 2.244, 2.014, 0.05, 0.057, 0.0, 0.0, 0
2.452, 17.71, 2.037, 2.016, 0.05, 0.057, 0.0, 0.0, 0
2.453, 17.71, 2.133, 2.017, 0.05, 0.06, 0.0, 0.0, 0
2.454, 17.71, 1.994, 2.013, 0.05, 0.057, 0.0, 0.0, 0
2.455, 17.71, 1.997, 2.005, 0.05, 0.054, 0.0, 0.0, 0
2.456, 17.71, 2.143, 2.022, 0.05, 0.06, 0.0, 0.0, 0
2.457, 17.71, 2.053, 2.015, 0.05, 0.057, 0.0, 0.0, 0
2.458, 17.71, 1.921, 2.02, 0.05, 0.051, 0.0, 0.0, 0
2.459, 17.71, 1.933, 2.015, 0.05, 0.051, 0.0, 0.0, 0
2.46, 17.71, 1.921, 2.025, 0.05, 0.051, 0.0, 0.0, 0
2.461, 17.71, 2.039, 2.016, 0.05, 0.057, 0.0, 0.0, 0
2.462, 17.71, 1.997, 2.02, 0.05, 0.054, 0.0, 0.0, 0
2.463, 17.71, 1.91, 2.015, 0.05, 0.051, 0.0, 0.0, 0
2.464, 17.71, 1.953, 2.016, 0.05, 0.051, 0.0, 0.0, 0
2.465, 17.71, 2.104, 2.015, 0.05, 0.06, 0.0, 0.0, 0
2.466, 17.71, 2.209, 2.018, 0.05, 0.048, 0.0, 0.0, 0
2.467, 17.71, 2.059, 2.021, 0.05, 0.057, 0.0, 0.0, 0
2.468, 17.71, 2.227, 2.021, 0.05, 0.057, 0.0, 0.0, 0
2.469, 17.71, 2.123, 2.022, 0.05, 0.06, 0.0, 0.0, 0
2.47, 17.71, 2.198, 2.02, 0.05, 0.059, 0.0, 0.0, 0
2.471, 17.71, 2.052, 2.015, 0.05, 0.057, 0.0, 0.0, 0
2.472, 17.71, 2.168, 2.016, 0.05, 0.06, 0.0, 0.0, 0
2.473, 17.71, 2.083, 2.008, 0.05, 0.059, 0.0, 0.0, 0
2.474, 17.71, 1.973, 2.016, 0.05, 0.051, 0.0, 0.0, 0
2.475, 17.71, 1.961, 2.011, 0.05, 0.054, 0.0, 0.0, 0
2.476, 17.71, 1.931, 2.014, 0.05, 0.051, 0.0, 0.0, 0
2.477, 17.71, 1.978, 2.018, 0.05, 0.051, 0.0, 0.0, 0
2.478, 17.71, 1.952, 2.021, 0.05, 0.051, 0.0, 0.0, 0
2.479, 17.71, 1.94, 2.02, 0.05, 0.051, 0.0, 0.0, 0
2.48, 17.71, 1.928, 2.023, 0.05, 0.051, 0.0, 0.0, 0
2.481, 17.71, 2.015, 2.016, 0.05, 0.057, 0.0, 0.0, 0
2.482, 17.71, 2.241, 2.014, 0.05, 0.054, 0.0, 0.0, 0
2.483, 17.71, 2.221, 2.013, 0.05, 0.051, 0.0, 0.0, 0
2.484, 17.71, 2.05, 2.017, 0.05, 0.057, 0.0, 0.0, 0
2.485, 17.71, 2.168, 2.018, 0.05, 0.06, 0.0, 0.0, 0
2.486, 17.71, 2.145, 2.021, 0.05, 0.06, 0.0, 0.0, 0
2.487, 17.71, 2.087, 2.025, 0.05, 0.059, 0.0, 0.0, 0
2.488, 17.71, 2.004, 2.019, 0.05, 0.054, 0.0, 0.0, 0
2.489, 17.71, 1.956, 2.016, 0.05, 0.054, 0.0, 0.0, 0
2.49, 17.71, 2.164, 2.024, 0.05, 0.06, 0.0, 0.0, 0
2.491, 17.71, 1.975, 2.014, 0.05, 0.054, 0.0, 0.0, 0
2.492, 17.71, 1.947, 2.014, 0.05, 0.051, 0.0, 0.0, 0
2.493, 17.71, 1.937, 2.021, 0.05, 0.054, 0.0, 0.0, 0
2.494, 17.71, 1.915, 2.021, 0.05, 0.051, 0.0, 0.0, 0
2.495, 17.71, 1.987, 2.02, 0.05, 0.051, 0.0, 0.0, 0
2.496, 17.71, 1.953, 2.017, 0.05, 0.051, 0.0, 0.0, 0
2.497, 17.71, 1.956, 2.01, 0.05, 0.051, 0.0, 0.0, 0
2.498, 17.71, 2.05, 2.021, 0.05, 0.054, 0.0, 0.0, 0
2.499, 17.71, 2.196, 2.02, 0.05, 0.059, 0.0, 0.0, 0
2.5, 17.71, 2.144, 2.017, 0.05, 0.06, 0.0, 0.0, 0
2.501, 17.71, 2.218, 2.011, 0.05, 0.051, 0.0, 0.0, 0
2.502, 17.71, 1.989, 2.012, 0.05, 0.057, 0.0, 0.0, 0
2.503, 17.71, 2.2, 2.013, 0.05, 0.059, 0.0, 0.0, 0
2.504, 17.71, 2.023, 2.016, 0.05, 0.057, 0.0, 0.0, 0
2.505, 17.71, 1.979, 2.015, 0.05, 0.054, 0.0, 0.0, 0
2.506, 17.71, 2.029, 2.017, 0.05, 0.057, 0.0, 0.0, 0
2.507, 17.71, 2.185, 2.014, 0.05, 0.06, 0.0, 0.0, 0
2.508, 17.71, 1.992, 2.015, 0.05, 0.054, 0.0, 0.0, 0
2.509, 17.71, 2.014, 2.019, 0.05, 0.054, 0.0, 0.0, 0
2.51, 17.71, 1.92, 2.026, 0.05, 0.051, 0.0, 0.0, 0
2.511, 17.71, 1.984, 2.016, 0.05, 0.054, 0.0, 0.0, 0
2.512, 17.71, 1.906, 2.017, 0.05, 0.051, 0.0, 0.0, 0
2.513, 17.71, 1.935, 2.018, 0.05, 0.051, 0.0, 0.0, 0
2.514, 17.71, 1.945, 2.02, 0.05, 0.051, 0.0, 0.0, 0
2.515, 17.71, 2.051, 2.016, 0.05, 0.059, 0.0, 0.0, 0
2.516, 17.71, 2.112, 2.016, 0.05, 0.06, 0.0, 0.0, 0
2.517, 17.71, 2.058, 2.009, 0.05, 0.059, 0.0, 0.0, 0
2.518, 17.71, 2.134, 2.017, 0.05, 0.06, 0.0, 0.0, 0
2.519, 17.71, 2.099, 2.021, 0.05, 0.059, 0.0, 0.0, 0
2.52, 17.71, 2.171, 2.026, 0.05, 0.06, 0.0, 0.0, 0
2.521, 17.71, 2.168, 2.019, 0.05, 0.06, 0.0, 0.0, 0
2.522, 17.71, 2.131, 2.02, 0.05, 0.06, 0.0, 0.0, 0
2.523, 17.71, 1.926, 2.02, 0.05, 0.051, 0.0, 0.0, 0
2.524, 17.71, 1.986, 2.018, 0.05, 0.054, 0.0, 0.0, 0
2.525, 17.71, 1.93, 2.018, 0.05, 0.051, 0.0, 0.0, 0
2.526, 17.71, 1.927, 2.016, 0.05, 0.051, 0.0, 0.0, 0
2.527, 17.71, 1.971, 2.021, 0.05, 0.054, 0.0, 0.0, 0
2.528, 17.71, 1.967, 2.02, 0.05, 0.051, 0.0, 0.0, 0
2.529, 17.71, 1.897, 2.016, 0.05, 0.051, 0.0, 0.0, 0
2.53, 17.71, 1.935, 2.016, 0.05, 0.051, 0.0, 0.0, 0
2.531, 17.71, 2.022, 2.017, 0.05, 0.057, 0.0, 0.0, 0
2.532, 17.71, 2.181, 2.018, 0.05, 0.06, 0.0, 0.0, 0
2.533, 17.71, 2.169, 2.022, 0.05, 0.048, 0.0, 0.0, 0
2.534, 17.71, 2.031, 2.014, 0.05, 0.057, 0.0, 0.0, 0
2.535, 17.71, 2.0, 2.013, 0.05, 0.057, 0.0, 0.0, 0
2.536, 17.71, 2.152, 2.012, 0.05, 0.06, 0.0, 0.0, 0
2.537, 17.71, 2.181, 2.018, 0.05, 0.06, 0.0, 0.0, 0
2.538, 17.71, 1.992, 2.01, 0.05, 0.054, 0.0, 0.0, 0
2.539, 17.71, 2.047, 2.008, 0.05, 0.057, 0.0, 0.0, 0
2.54, 17.71, 1.986, 2.011, 0.05, 0.054, 0.0, 0.0, 0
2.541, 17.71, 2.041, 2.015, 0.05, 0.057, 0.0, 0.0, 0
2.542, 17.71, 1.904, 2.009, 0.05, 0.051, 0.0, 0.0, 0
2.543, 17.71, 1.947, 2.011, 0.05, 0.051, 0.0, 0.0, 0
2.544, 17.71, 1.929, 2.02, 0.05, 0.051, 0.0, 0.0, 0
2.545, 17.71, 1.961, 2.019, 0.05, 0.051, 0.0, 0.0, 0
2.546, 17.71, 2.007, 2.02, 0.05, 0.054, 0.0, 0.0, 0
2.547, 17.71, 1.946, 2.029, 0.05, 0.051, 0.0, 0.0, 0
2.548, 17.71, 1.925, 2.016, 0.05, 0.051, 0.0, 0.0, 0
2.549, 17.71, 2.216, 2.016, 0.05, 0.048, 0.0, 0.0, 0
2.55, 17.71, 2.073, 2.017, 0.05, 0.059, 0.0, 0.0, 0
2.551, 17.71, 2.125, 2.014, 0.05, 0.06, 0.0, 0.0, 0
2.552, 17.71, 2.161, 2.019, 0.05, 0.06, 0.0, 0.0, 0
2.553, 17.71, 2.117, 2.015, 0.05, 0.06, 0.0, 0.0, 0
2.554, 17.71, 1.958, 2.021, 0.05, 0.054, 0.0, 0.0, 0
2.555, 17.71, 1.957, 2.019, 0.05, 0.051, 0.0, 0.0, 0
2.556, 17.71, 2.155, 2.015, 0.05, 0.06, 0.0, 0.0, 0
2.557, 17.71, 2.012, 2.012, 0.05, 0.054, 0.0, 0.0, 0
2.558, 17.71, 1.908, 2.017, 0.05, 0.051, 0.0, 0.0, 0
2.559, 17.71, 1.932, 2.008, 0.05, 0.051, 0.0, 0.0, 0
2.56, 17.71, 1.907, 2.022, 0.05, 0.051, 0.0, 0.0, 0
2.561, 17.71, 1.966, 2.018, 0.05, 0.054, 0.0, 0.0, 0
2.562, 17.71, 1.977, 2.012, 0.05, 0.054, 0.0, 0.0, 0
2.563, 17.71, 1.914, 2.019, 0.05, 0.051, 0.0, 0.0, 0
2.564, 17.71, 1.897, 2.006, 0.05, 0.051, 0.0, 0.0, 0
2.565, 17.71, 2.095, 2.016, 0.05, 0.059, 0.0, 0.0, 0
2.566, 17.71, 1.952, 2.026, 0.05, 0.04, 0.0, 0.0, 0
2.567, 17.71, 2.184, 2.026, 0.05, 0.06, 0.0, 0.0, 0
2.568, 17.71, 2.129, 2.022, 0.05, 0.059, 0.0, 0.0, 0
2.569, 17.71, 2.033, 2.026, 0.05, 0.057, 0.0, 0.0, 0
2.57, 17.71, 2.159, 2.02, 0.05, 0.06, 0.0, 0.0, 0
2.571, 17.71, 2.052, 2.007, 0.05, 0.059, 0.0, 0.0, 0
2.572, 17.71, 1.963, 2.018, 0.05, 0.051, 0.0, 0.0, 0
2.573, 17.71, 2.186, 2.02, 0.05, 0.06, 0.0, 0.0, 0
2.574, 17.71, 1.966, 2.024, 0.05, 0.054, 0.0, 0.0, 0
2.575, 17.71, 1.971, 2.013, 0.05, 0.054, 0.0, 0.0, 0
2.576, 17.71, 1.89, 2.013, 0.05, 0.051, 0.0, 0.0, 0
2.577, 17.71, 1.917, 2.012, 0.05, 0.051, 0.0, 0.0, 0
2.578, 17.71, 1.986, 2.012, 0.05, 0.054, 0.0, 0.0, 0
2.579, 17.71, 1.92, 2.02, 0.05, 0.051, 0.0, 0.0, 0
2.58, 17.71, 1.974, 2.019, 0.05, 0.051, 0.0, 0.0, 0
2.581, 17.71, 2.051, 2.017, 0.05, 0.057, 0.0, 0.0, 0
2.582, 17.71, 2.125, 2.014, 0.05, 0.06, 0.0, 0.0, 0
2.583, 17.71, 2.237, 2.019, 0.05, 0.054, 0.0, 0.0, 0
2.584, 17.71, 2.01, 2.018, 0.05, 0.054, 0.0, 0.0, 0
2.585, 17.71, 2.093, 2.022, 0.05, 0.059, 0.0, 0.0, 0
2.586, 17.71, 2.169, 2.016, 0.05, 0.06, 0.0, 0.0, 0
2.587, 17.71, 2.117, 2.014, 0.05, 0.06, 0.0, 0.0, 0
2.588, 17.71, 1.935, 2.019, 0.05, 0.051, 0.0, 0.0, 0
2.589, 17.71, 1.981, 2.018, 0.05, 0.054, 0.0, 0.0, 0
2.59, 17.71, 2.093, 2.013, 0.05, 0.059, 0.0, 0.0, 0
2.591, 17.71, 2.006, 2.014, 0.05, 0.054, 0.0, 0.0, 0
2.592, 17.71, 1.949, 2.012, 0.05, 0.051, 0.0, 0.0, 0
2.593, 17.71, 1.912, 2.016, 0.05, 0.051, 0.0, 0.0, 0
2.594, 17.71, 1.924, 2.015, 0.05, 0.051, 0.0, 0.0, 0
2.595, 17.71, 1.932, 2.025, 0.05, 0.051, 0.0, 0.0, 0
2.596, 17.71, 1.932, 2.021, 0.05, 0.051, 0.0, 0.0, 0
2.597, 17.71, 2.181, 2.01, 0.05, 0.06, 0.0, 0.0, 0
2.598, 17.71, 1.946, 2.017, 0.05, 0.054, 0.0, 0.0, 0
2.599, 17.71, 2.245, 2.013, 0.05, 0.051, 0.0, 0.0, 0
2.6, 17.71, 2.146, 2.014, 0.05, 0.06, 0.0, 0.0, 0
2.601, 17.71, 2.168, 2.012, 0.05, 0.06, 0.0, 0.0, 0
2.602, 17.71, 2.163, 2.022, 0.05, 0.06, 0.0, 0.0, 0
2.603, 17.71, 2.127, 2.015, 0.05, 0.06, 0.0, 0.0, 0
2.604, 17.71, 1.981, 2.02, 0.05, 0.054, 0.0, 0.0, 0
2.605, 17.71, 1.899, 2.015, 0.05, 0.051, 0.0, 0.0, 0
2.606, 17.71, 2.173, 2.01, 0.05, 0.048, 0.0, 0.0, 0
2.607, 17.71, 1.94, 2.016, 0.05, 0.051, 0.0, 0.0, 0
2.608, 17.71, 1.992, 2.012, 0.05, 0.054, 0.0, 0.0, 0
2.609, 17.71, 1.91, 2.01, 0.05, 0.051, 0.0, 0.0, 0
2.61, 17.71, 1.891, 2.008, 0.05, 0.051, 0.0, 0.0, 0
2.611, 17.71, 1.971, 2.013, 0.05, 0.054, 0.0, 0.0, 0
2.612, 17.71, 1.932, 2.011, 0.05, 0.051, 0.0, 0.0, 0
2.613, 17.71, 1.951, 2.008, 0.05, 0.051, 0.0, 0.0, 0
2.614, 17.71, 1.887, 2.013, 0.05, 0.051, 0.0, 0.0, 0
2.615, 17.71, 2.086, 2.019, 0.05, 0.059, 0.0, 0.0, 0
2.616, 17.71, 1.829, 2.012, 0.05, 0.041, 0.0, 0.0, 0
2.617, 17.71, 2.127, 2.015, 0.05, 0.06, 0.0, 0.0, 0
2.618, 17.71, 2.104, 2.007, 0.05, 0.059, 0.0, 0.0, 0
2.619, 17.71, 2.095, 2.012, 0.05, 0.059, 0.0, 0.0, 0
2.62, 17.71, 2.16, 2.019, 0.05, 0.06, 0.0, 0.0, 0
2.621, 17.71, 2.032, 2.021, 0.05, 0.057, 0.0, 0.0, 0
2.622, 17.71, 1.974, 2.009, 0.05, 0.054, 0.0, 0.0, 0
2.623, 17.71, 2.044, 2.012, 0.05, 0.057, 0.0, 0.0, 0
2.624, 17.71, 1.991, 2.015, 0.05, 0.054, 0.0, 0.0, 0
2.625, 17.71, 1.935, 2.008, 0.05, 0.051, 0.0, 0.0, 0
2.626, 17.71, 1.961, 2.021, 0.05, 0.051, 0.0, 0.0, 0
2.627, 17.71, 1.943, 2.014, 0.05, 0.051, 0.0, 0.0, 0
2.628, 17.71, 1.961, 2.015, 0.05, 0.051, 0.0, 0.0, 0
2.629, 17.71, 1.941, 2.017, 0.05, 0.051, 0.0, 0.0, 0
2.63, 17.71, 1.95, 2.012, 0.05, 0.051, 0.0, 0.0, 0
2.631, 17.71, 1.979, 2.009, 0.05, 0.054, 0.0, 0.0, 0
2.632, 17.71, 2.219, 2.008, 0.05, 0.057, 0.0, 0.0, 0
2.633, 17.71, 2.208, 2.019, 0.05, 0.059, 0.0, 0.0, 0
2.634, 17.71, 2.009, 2.016, 0.05, 0.054, 0.0, 0.0, 0
2.635, 17.71, 2.063, 2.015, 0.05, 0.059, 0.0, 0.0, 0
2.636, 17.71, 2.135, 2.016, 0.05, 0.06, 0.0, 0.0, 0
2.637, 17.71, 2.069, 2.013, 0.05, 0.059, 0.0, 0.0, 0
2.638, 17.71, 1.915, 2.015, 0.05, 0.051, 0.0, 0.0, 0
2.639, 17.71, 1.939, 2.011, 0.05, 0.054, 0.0, 0.0, 0
2.64, 17.71, 1.96, 2.014, 0.05, 0.054, 0.0, 0.0, 0
2.641, 17.71, 2.032, 2.012, 0.05, 0.057, 0.0, 0.0, 0
2.642, 17.71, 2.007, 2.004, 0.05, 0.054, 0.0, 0.0, 0
2.643, 17.71, 1.974, 2.007, 0.05, 0.051, 0.0, 0.0, 0
2.644, 17.71, 1.95, 2.011, 0.05, 0.051, 0.0, 0.0, 0
2.645, 17.71, 1.96, 2.016, 0.05, 0.054, 0.0, 0.0, 0
2.646, 17.71, 1.922, 2.014, 0.05, 0.051, 0.0, 0.0, 0
2.647, 17.71, 1.962, 2.011, 0.05, 0.051, 0.0, 0.0, 0
2.648, 17.71, 2.005, 2.011, 0.05, 0.054, 0.0, 0.0, 0
2.649, 17.71, 2.259, 2.017, 0.05, 0.054, 0.0, 0.0, 0
2.65, 17.71, 2.044, 2.019, 0.05, 0.057, 0.0, 0.0, 0
2.651, 17.71, 2.085, 2.016, 0.05, 0.059, 0.0, 0.0, 0
2.652, 17.71, 2.176, 2.016, 0.05, 0.06, 0.0, 0.0, 0
2.653, 17.71, 2.059, 2.015, 0.05, 0.059, 0.0, 0.0, 0
2.654, 17.71, 1.988, 2.01, 0.05, 0.051, 0.0, 0.0, 0
2.655, 17.71, 1.991, 2.015, 0.05, 0.054, 0.0, 0.0, 0
2.656, 17.71, 2.17, 2.02, 0.05, 0.06, 0.0, 0.0, 0
2.657, 17.71, 1.975, 2.014, 0.05, 0.054, 0.0, 0.0, 0
2.658, 17.71, 1.978, 2.01, 0.05, 0.051, 0.0, 0.0, 0
2.659, 17.71, 1.896, 2.018, 0.05, 0.051, 0.0, 0.0, 0
2.66, 17.71, 1.989, 2.013, 0.05, 0.054, 0.0, 0.0, 0
2.661, 17.71, 2.049, 2.022, 0.05, 0.057, 0.0, 0.0, 0
2.662, 17.71, 1.983, 2.019, 0.05, 0.054, 0.0, 0.0, 0
2.663, 17.71, 1.907, 2.015, 0.05, 0.051, 0.0, 0.0, 0
2.664, 17.71, 1.958, 2.02, 0.05, 0.051, 0.0, 0.0, 0
2.665, 17.71, 2.126, 2.007, 0.05, 0.06, 0.0, 0.0, 0
2.666, 17.71, 1.855, 2.009, 0.05, 0.041, 0.0, 0.0, 0
2.667, 17.71, 2.066, 2.01, 0.05, 0.057, 0.0, 0.0, 0
2.668, 17.71, 2.142, 2.013, 0.05, 0.06, 0.0, 0.0, 0
2.669, 17.71, 2.111, 2.007, 0.05, 0.06, 0.0, 0.0, 0
2.67, 17.71, 2.166, 2.015, 0.05, 0.06, 0.0, 0.0, 0
2.671, 17.71, 2.046, 2.017, 0.05, 0.057, 0.0, 0.0, 0
2.672, 17.71, 1.978, 2.009, 0.05, 0.054, 0.0, 0.0, 0
2.673, 17.71, 2.077, 2.011, 0.05, 0.059, 0.0, 0.0, 0
2.674, 17.71, 1.947, 2.014, 0.05, 0.054, 0.0, 0.0, 0
2.675, 17.71, 1.901, 2.016, 0.05, 0.051, 0.0, 0.0, 0
2.676, 17.71, 1.978, 2.014, 0.05, 0.054, 0.0, 0.0, 0
2.677, 17.71, 1.933, 2.015, 0.05, 0.051, 0.0, 0.0, 0
2.678, 17.71, 1.926, 2.015, 0.05, 0.051, 0.0, 0.0, 0
2.679, 17.71, 1.934, 2.012, 0.05, 0.051, 0.0, 0.0, 0
2.68, 17.71, 1.943, 2.016, 0.05, 0.051, 0.0, 0.0, 0
2.681, 17.71, 2.048, 2.02, 0.05, 0.057, 0.0, 0.0, 0
2.682, 17.71, 2.174, 2.015, 0.05, 0.06, 0.0, 0.0, 0
2.683, 17.71, 2.213, 2.015, 0.05, 0.059, 0.0, 0.0, 0
2.684, 17.71, 2.028, 2.007, 0.05, 0.057, 0.0, 0.0, 0
2.685, 17.71, 2.266, 2.014, 0.05, 0.057, 0.0, 0.0, 0
2.686, 17.71, 2.127, 2.017, 0.05, 0.06, 0.0, 0.0, 0
2.687, 17.71, 2.246, 2.017, 0.05, 0.051, 0.0, 0.0, 0
2.688, 17.71, 2.057, 2.02, 0.05, 0.057, 0.0, 0.0, 0
2.689, 17.71, 2.038, 2.01, 0.05, 0.057, 0.0, 0.0, 0
2.69, 17.71, 2.0, 2.016, 0.05, 0.054, 0.0, 0.0, 0
2.691, 17.71, 2.056, 2.018, 0.05, 0.057, 0.0, 0.0, 0
2.692, 17.71, 1.963, 2.024, 0.05, 0.054, 0.0, 0.0, 0
2.693, 17.71, 1.941, 2.015, 0.05, 0.051, 0.0, 0.0, 0
2.694, 17.71, 1.933, 2.021, 0.05, 0.051, 0.0, 0.0, 0
2.695, 17.71, 1.924, 2.015, 0.05, 0.051, 0.0, 0.0, 0
2.696, 17.71, 1.953, 2.014, 0.05, 0.051, 0.0, 0.0, 0
2.697, 17.71, 1.984, 2.015, 0.05, 0.054, 0.0, 0.0, 0
2.698, 17.71, 1.989, 2.021, 0.05, 0.054, 0.0, 0.0, 0
2.699, 17.71, 2.205, 2.019, 0.05, 0.059, 0.0, 0.0, 0
2.7, 17.71, 2.105, 2.014, 0.05, 0.06, 0.0, 0.0, 0
2.701, 17.71, 2.121, 2.01, 0.05, 0.06, 0.0, 0.0, 0
2.702, 17.71, 2.208, 2.016, 0.05, 0.059, 0.0, 0.0, 0
2.703, 17.71, 2.232, 2.02, 0.05, 0.057, 0.0, 0.0, 0
2.704, 17.71, 2.104, 2.019, 0.05, 0.06, 0.0, 0.0, 0
2.705, 17.71, 1.987, 2.012, 0.05, 0.054, 0.0, 0.0, 0
2.706, 17.71, 2.112, 2.017, 0.05, 0.06, 0.0, 0.0, 0
2.707, 17.71, 2.048, 2.011, 0.05, 0.057, 0.0, 0.0, 0
2.708, 17.71, 1.964, 2.013, 0.05, 0.054, 0.0, 0.0, 0
2.709, 17.71, 1.932, 2.014, 0.05, 0.051, 0.0, 0.0, 0
2.71, 17.71, 1.978, 2.009, 0.05, 0.051, 0.0, 0.0, 0
2.711, 17.71, 2.025, 2.007, 0.05, 0.057, 0.0, 0.0, 0
2.712, 17.71, 1.981, 2.019, 0.05, 0.054, 0.0, 0.0, 0
2.713, 17.71, 1.974, 2.012, 0.05, 0.051, 0.0, 0.0, 0
2.714, 17.71, 1.944, 2.008, 0.05, 0.051, 0.0, 0.0, 0
2.715, 17.71, 2.136, 2.015, 0.05, 0.06, 0.0, 0.0, 0
2.716, 17.71, 1.963, 2.021, 0.05, 0.04, 0.0, 0.0, 0
2.717, 17.71, 2.036, 2.025, 0.05, 0.057, 0.0, 0.0, 0
2.718, 17.71, 2.147, 2.025, 0.05, 0.06, 0.0, 0.0, 0
2.719, 17.71, 2.065, 2.019, 0.05, 0.059, 0.0, 0.0, 0
2.72, 17.71, 2.125, 2.012, 0.05, 0.06, 0.0, 0.0, 0
2.721, 17.71, 2.149, 2.017, 0.05, 0.06, 0.0, 0.0, 0
